productCode	productName	productSale	categoryID	productStatus	productPrice	productOldPrice	productSize	productDescription	productImagesDetail	productImages	productInfo
MBL205	Beanie Monata		C08	Available	150,000đ	N/A	Freesize	 'BEANIE 2023'; 'Thiết kế basic dễ dàng phối với các trang phục khác nhau.'	https://monatabluelight.com/images/products/2023/01/08/original/nau_1673155398.jpg,https://monatabluelight.com/images/products/2023/01/08/large/nau_1673155398.jpg,https://monatabluelight.com/images/products/2023/01/08/small/nau_1673155398.jpg,https://monatabluelight.com/images/products/2023/01/08/small/xanh_1673155649_1.jpg,https://monatabluelight.com/images/products/2023/01/08/small/4.JPG,https://monatabluelight.com/images/products/2023/01/08/small/5.JPG,https://monatabluelight.com/images/products/2023/01/08/small/DSCF4592_1673155649_1.png,https://monatabluelight.com/images/products/2023/01/08/small/9.JPG,https://monatabluelight.com/images/products/2023/01/08/small/xam_1673155650_1.jpg,https://monatabluelight.com/images/products/2023/01/08/small/6.JPG,https://monatabluelight.com/images/products/2023/01/08/small/7.JPG,https://monatabluelight.com/images/products/2023/01/08/small/nau_1673155648_1.jpg,https://monatabluelight.com/images/products/2023/01/08/small/8.JPG,https://monatabluelight.com/images/products/2023/01/08/small/cam_1673155648_1.jpg,https://monatabluelight.com/images/products/2023/01/08/small/1.jpg,https://monatabluelight.com/images/products/2023/01/08/small/tr_1673155647_1.jpg,https://monatabluelight.com/images/products/2023/01/08/small/2.JPG,https://monatabluelight.com/images/products/2023/01/08/small/3.JPG,https://monatabluelight.com/images/products/2023/01/08/small/de_1673155647_1.jpg,https://monatabluelight.com/images/products/2023/01/08/small/10.JPG,https://monatabluelight.com/images/products/2023/01/08/small/11.JPG,	https://monatabluelight.com/images/products/2023/01/08/large/nau_1673155398.jpg,	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL189	Sweater Monata            	[43% off]	C04	OUTLET SALE	280,000đ	490,000đ	M, L	 'Sweater\xa0Monata\xa0/\xa0Fall/Winter 2022'; 'Một trong những dòng sản phẩm sweater\xa0mới của Monata cho mùa thu đông 2022. Đây là mẫu\xa0Thiết kế Basic của năm 2022, với hình in logo thương hiệu là điểm nhấn.'; ''; 'Chất liệu: Nỉ bông cotton, 320gsm'	https://monatabluelight.com/images/products/2022/11/24/original/swt-monata1jpg_1669278247.jpg,https://monatabluelight.com/images/products/2022/11/24/large/swt-monata1jpg_1669278247.jpg,https://monatabluelight.com/images/products/2022/11/24/small/swt-monata1jpg_1669278247.jpg,https://monatabluelight.com/images/products/2022/11/24/small/swt monata1.JPG,https://monatabluelight.com/images/products/2022/11/24/small/swt monata2.JPG,https://monatabluelight.com/images/products/2022/11/24/small/2.JPG,https://monatabluelight.com/images/products/2022/11/24/small/3.JPG,	https://monatabluelight.com/images/products/2022/11/24/large/swt-monata1jpg_1669278247.jpg,https://monatabluelight.com/images/products/2022/11/24/large/swt-monata2jpg_1669278247.jpg	https://monatabluelight.com//upload_images/images/2022/11/24/SWT%20N%E1%BB%88.JPG
MBL208	Sweater Retro            	[36% off]	C04	OUTLET SALE	315,000đ	490,000đ	M, L	 'Sweater Retro'; ''; 'Chất liệu: Nỉ bông cotton, 320gsm'; 'Size: M/L'	https://monatabluelight.com/images/products/2023/01/30/original/swt-retrojpg_1675072345.jpg,https://monatabluelight.com/images/products/2023/01/30/large/swt-retrojpg_1675072345.jpg,https://monatabluelight.com/images/products/2023/01/30/small/swt-retrojpg_1675072345.jpg,https://monatabluelight.com/images/products/2023/09/19/small/0.jpg,https://monatabluelight.com/images/products/2023/09/19/small/4.jpg,https://monatabluelight.com/images/products/2023/09/19/small/5.jpg,https://monatabluelight.com/images/products/2023/01/30/small/swt retro.JPG,https://monatabluelight.com/images/products/2023/01/30/small/3_1675072429_1.JPG,https://monatabluelight.com/images/products/2023/01/30/small/2.JPG,	https://monatabluelight.com/images/products/2023/01/30/large/swt-retrojpg_1675072345.jpg,	https://monatabluelight.com//upload_images/images/SWT_600x600.jpg
MBL177	Sweater Special Armorial            	[38% off]	C04	OUTLET SALE	280,000đ	450,000đ	M, L	 'Sweater Special Armorial | Fall/Winter 2022'; ''; 'Chiếc Sweater với hình thêu huy hiệu đơn giản nhưng là điểm nhấn của chiếc áo, với ý nghĩ khoảng thời gian 4 năm của thương hiệu Monata đã trải qua. Mỗi giai đoạn đều là một cột mốc rất đáng nhớ.'	https://monatabluelight.com/images/products/2022/10/20/original/armorial-denjpg_1666258816.jpg,https://monatabluelight.com/images/products/2022/10/20/large/armorial-denjpg_1666258816.jpg,https://monatabluelight.com/images/products/2022/10/20/small/armorial-denjpg_1666258816.jpg,https://monatabluelight.com/images/products/2022/10/20/small/armorial den.JPG,https://monatabluelight.com/images/products/2022/10/29/small/301.jpg,https://monatabluelight.com/images/products/2022/10/29/small/26.JPG,https://monatabluelight.com/images/products/2022/10/31/small/c.JPG,https://monatabluelight.com/images/products/2022/10/31/small/b.JPG,	https://monatabluelight.com/images/products/2022/10/20/large/armorial-denjpg_1666258816.jpg,https://monatabluelight.com/images/products/2022/10/31/large/cjpg_1667216518.jpg	https://monatabluelight.com//upload_images/images/SWT.jpg
MBL216	Sweater Beetles            	[42% off]	C04	OUTLET SALE	285,000đ	490,000đ	M, L	 'Sweater\xa0Beetles'; 'Một thiết kế cho phiên bản mùa xuân 2023, với một bức tranh Chú bọ cánh cam cùng cây cỏ mùa xuân'	https://monatabluelight.com/images/products/2023/03/06/original/swt-beepng_1678117734.png,https://monatabluelight.com/images/products/2023/03/06/large/swt-beepng_1678117734.png,https://monatabluelight.com/images/products/2023/03/06/small/swt-beepng_1678117734.png,https://monatabluelight.com/images/products/2023/03/06/small/swt bee.PNG,https://monatabluelight.com/images/products/2023/03/06/small/4 - Copy.jpg,https://monatabluelight.com/images/products/2023/03/06/small/562ee0b094974fc916863.jpg,	https://monatabluelight.com/images/products/2023/03/06/large/swt-beepng_1678117734.png,	https://monatabluelight.com//upload_images/images/SWT_600x600.jpg
MBL183	Sweater Basic Heart (Cream)            	[36% off]	C04	OUTLET SALE	315,000đ	490,000đ	M, L	 'Sweater Basic Heart\xa0 /\xa0 Fall/Winter 2022'; 'Một trong những dòng sản phẩm sweater mới của Monata cho mùa thu đông 2022. Đây là mẫu\xa0Thiết kế Basic của năm 2022, với hình logo thương hiệu, cùng chi tiết "Heart" nhỏ xinh.'; ''	https://monatabluelight.com/images/products/2022/11/01/original/6b749db4ffcb399560da_1667294013.jpg,https://monatabluelight.com/images/products/2022/11/01/large/6b749db4ffcb399560da_1667294013.jpg,https://monatabluelight.com/images/products/2022/11/01/small/6b749db4ffcb399560da_1667294013.jpg,https://monatabluelight.com/images/products/2022/11/01/small/6b749db4ffcb399560da_1667294479_1.jpg,https://monatabluelight.com/images/products/2022/11/01/small/edf11733754cb312ea5d_1667294479_1.jpg,https://monatabluelight.com/images/products/2022/11/01/small/DSCF7383.png,https://monatabluelight.com/images/products/2022/11/01/small/DSCF7378.png,https://monatabluelight.com/images/products/2022/11/01/small/DSCF7416.png,https://monatabluelight.com/images/products/2022/11/09/small/DSCF8459.JPG,https://monatabluelight.com/images/products/2022/11/08/small/DSCF8452.png,https://monatabluelight.com/images/products/2022/11/08/small/DSCF8433.png,	https://monatabluelight.com/images/products/2022/11/01/large/6b749db4ffcb399560da_1667294013.jpg,https://monatabluelight.com/images/products/2022/11/01/large/edf11733754cb312ea5d_1667294014.jpg	https://monatabluelight.com//upload_images/images/SWT_600x600.jpg
MBL209	Sweater Art            	[36% off]	C04	OUTLET SALE	315,000đ	490,000đ	M, L	 'Sweater Art'; 'Thiết kế được lấy cảm hứng từ những bức tượng Moai, được thiết kế lại theo nét vẽ tươi vui hơn, nay đã có mặt trên phiên bản Áo Sweater.'; ''; 'Chất liệu: Nỉ bông cotton.'; 'Size: M/L'	https://monatabluelight.com/images/products/2023/01/30/original/swt-artjpg_1675072815.jpg,https://monatabluelight.com/images/products/2023/01/30/large/swt-artjpg_1675072815.jpg,https://monatabluelight.com/images/products/2023/01/30/small/swt-artjpg_1675072815.jpg,https://monatabluelight.com/images/products/2023/01/30/small/swt art.JPG,https://monatabluelight.com/images/products/2023/03/04/small/944eb3462f01f25fab101.jpg,https://monatabluelight.com/images/products/2023/03/04/small/909f6cabf0ec2db274fd2.jpg,https://monatabluelight.com/images/products/2023/01/30/small/3_1675072751_1.JPG,https://monatabluelight.com/images/products/2023/03/04/small/95683b40a7077a5923165.jpg,https://monatabluelight.com/images/products/2023/09/19/small/1.jpg,https://monatabluelight.com/images/products/2023/09/19/small/3.jpg,https://monatabluelight.com/images/products/2023/09/19/small/2.jpg,https://monatabluelight.com/images/products/2023/09/19/small/4_1695121777_1.jpg,	https://monatabluelight.com/images/products/2023/01/30/large/swt-artjpg_1675072815.jpg,	https://monatabluelight.com//upload_images/images/SWT_600x600.jpg
MBL190	Hoodie Monata            	[30% off]	C04	OUTLET SALE	385,000đ	550,000đ	M, L	 'Hoodie Monata\xa0/\xa0Fall/Winter 2022'; 'Một trong những dòng sản phẩm hoodie mới của Monata cho mùa thu đông 2022. Đây là mẫu\xa0Thiết kế Basic của năm 2022, với hình in logo thương hiệu là điểm nhấn.'; ''; 'Chất liệu: Nỉ bông cotton, 320gsm'	https://monatabluelight.com/images/products/2022/11/24/original/4jpg_1669278212.jpg,https://monatabluelight.com/images/products/2022/11/24/large/4jpg_1669278212.jpg,https://monatabluelight.com/images/products/2022/11/24/small/4jpg_1669278212.jpg,https://monatabluelight.com/images/products/2022/11/24/small/4.JPG,https://monatabluelight.com/images/products/2022/11/24/small/5.JPG,https://monatabluelight.com/images/products/2022/11/24/small/3_1669278418_1.JPG,https://monatabluelight.com/images/products/2022/11/24/small/1.JPG,https://monatabluelight.com/images/products/2022/11/24/small/2_1669277927_1.JPG,	https://monatabluelight.com/images/products/2022/11/24/large/4jpg_1669278212.jpg,https://monatabluelight.com/images/products/2022/11/24/large/5jpg_1669278213.jpg	https://monatabluelight.com//upload_images/images/hoodie_600x600.jpg
MBL197	Hoodie heart black            	[30% off]	C04	OUTLET SALE	455,000đ	650,000đ	M, L, XL	 'Hoodie Basic Heart | Fall/Winter 2022'; ''; 'Một trong những dòng sản phẩm Hoodie\xa0mới của Monata cho mùa thu đông 2022. Đây là mẫu\xa0Thiết kế Basic của năm 2022, với hình logo thương hiệu, cùng chi tiết "Heart" nhỏ xinh.'	https://monatabluelight.com/images/products/2022/12/19/original/heartden-trcjpg_1671425706.jpg,https://monatabluelight.com/images/products/2022/12/19/large/heartden-trcjpg_1671425706.jpg,https://monatabluelight.com/images/products/2022/12/19/small/heartden-trcjpg_1671425706.jpg,	https://monatabluelight.com/images/products/2022/12/19/large/heartden-trcjpg_1671425706.jpg,https://monatabluelight.com/images/products/2022/12/19/large/heartdensaujpg_1671425707.jpg	https://monatabluelight.com//upload_images/images/hoodie_600x600.jpg
MBL193	Sweater Cau Song Han            	[31% off]	C04	OUTLET SALE	340,000đ	490,000đ	M, L	 'Sweater\xa0Da Nang (Cầu Sông Hàn) | Fall/Winter 2022'; 'Sweater Cầu Sông Hàn\xa0nằm trong Danang Series, mô tả những địa danh tượng trưng của Đà Nẵng được thể hiện qua góc nhìn trong tờ báo xưa.'; ''	https://monatabluelight.com/images/products/2022/12/07/original/8_1670418433.jpg,https://monatabluelight.com/images/products/2022/12/07/large/8_1670418433.jpg,https://monatabluelight.com/images/products/2022/12/07/small/8_1670418433.jpg,https://monatabluelight.com/images/products/2022/12/07/small/8.jpg,https://monatabluelight.com/images/products/2022/12/07/small/7.JPG,https://monatabluelight.com/images/products/2022/12/07/small/0adb85ec8cd2558c0cc31.jpg,https://monatabluelight.com/images/products/2022/12/07/small/fd4528c622f8fba6a2e911.jpg,	https://monatabluelight.com/images/products/2022/12/07/large/8_1670418433.jpg,https://monatabluelight.com/images/products/2022/12/07/large/7jpg_1670418433.jpg	https://monatabluelight.com//upload_images/images/SWT_600x600.jpg
MBL184	Hoodie Basic Heart (Cream)            	[30% off]	C04	OUTLET SALE	455,000đ	650,000đ	M, L	 'Hoodie Basic Heart | Fall/Winter 2022'; ''; 'Một trong những dòng sản phẩm Hoodie\xa0mới của Monata cho mùa thu đông 2022. Đây là mẫu\xa0Thiết kế Basic của năm 2022, với hình logo thương hiệu, cùng chi tiết "Heart" nhỏ xinh.'	https://monatabluelight.com/images/products/2022/11/01/original/a75eaf772708e156b819_1667294782.jpg,https://monatabluelight.com/images/products/2022/11/01/large/a75eaf772708e156b819_1667294782.jpg,https://monatabluelight.com/images/products/2022/11/01/small/a75eaf772708e156b819_1667294782.jpg,https://monatabluelight.com/images/products/2022/11/01/small/ca64db4d5332956ccc23.jpg,https://monatabluelight.com/images/products/2022/11/09/small/DSCF7479.png,https://monatabluelight.com/images/products/2022/11/09/small/DSCF7450.png,https://monatabluelight.com/images/products/2022/11/09/small/DSCF8543.JPG,https://monatabluelight.com/images/products/2022/11/09/small/DSCF8550.png,https://monatabluelight.com/images/products/2022/11/09/small/DSCF8564.png,https://monatabluelight.com/images/products/2022/11/01/small/a75eaf772708e156b819.jpg,https://monatabluelight.com/images/products/2022/11/09/small/DSCF8569.png,	https://monatabluelight.com/images/products/2022/11/01/large/a75eaf772708e156b819_1667294782.jpg,https://monatabluelight.com/images/products/2022/11/01/large/ca64db4d5332956ccc23_1667294782.jpg	https://monatabluelight.com//upload_images/images/hoodie_600x600.jpg
MBL185	Hoodie Basic Heart (Green)            	[30% off]	C04	OUTLET SALE	455,000đ	650,000đ	M, L	 'Hoodie Basic Heart | Fall/Winter 2022'; ''; 'Một trong những dòng sản phẩm Hoodie\xa0mới của Monata cho mùa thu đông 2022. Đây là mẫu\xa0Thiết kế Basic của năm 2022, với hình logo thương hiệu, cùng chi tiết "Heart" nhỏ xinh.'	https://monatabluelight.com/images/products/2022/11/06/original/heart-xanh-trcjpg_1667710999.jpg,https://monatabluelight.com/images/products/2022/11/06/large/heart-xanh-trcjpg_1667710999.jpg,https://monatabluelight.com/images/products/2022/11/06/small/heart-xanh-trcjpg_1667710999.jpg,https://monatabluelight.com/images/products/2022/11/06/small/heart xanh trc_1667711119_1.JPG,https://monatabluelight.com/images/products/2022/11/06/small/heart xanh sau_1667711118_1.JPG,https://monatabluelight.com/images/products/2022/11/06/small/2.JPG,https://monatabluelight.com/images/products/2022/11/06/small/4.jpg,https://monatabluelight.com/images/products/2022/11/06/small/3.JPG,https://monatabluelight.com/images/products/2022/11/09/small/a.jpg,https://monatabluelight.com/images/products/2022/11/09/small/DSCF8599.png,https://monatabluelight.com/images/products/2022/11/09/small/DSCF8596.png,	https://monatabluelight.com/images/products/2022/11/06/large/heart-xanh-trcjpg_1667710999.jpg,https://monatabluelight.com/images/products/2022/11/06/large/heart-xanh-saujpg_1667711000.jpg	https://monatabluelight.com//upload_images/images/hoodie_600x600.jpg
MBL179	Hoodie Hug            	[30% off]	C04	OUTLET SALE	455,000đ	650,000đ	M, L	 'Hoodie Hug | Fall/Winter 2022'; ''; 'Hoodie Hug (Một cái ôm), với thiết kế một bức tranh trừu tượng. Tùy theo cảm nhận của mỗi người, với Monata đây là hình ảnh 2 người đang "trao cái ôm" giữa bầu trời thu.'; ''	https://monatabluelight.com/images/products/2022/10/20/original/hug-kem_1666260274.jpg,https://monatabluelight.com/images/products/2022/10/20/large/hug-kem_1666260274.jpg,https://monatabluelight.com/images/products/2022/10/20/small/hug-kem_1666260274.jpg,https://monatabluelight.com/images/products/2022/10/20/small/hug kem_1666260332_1.jpg,https://monatabluelight.com/images/products/2022/10/20/small/hug kem sau_1666260332_1.jpg,https://monatabluelight.com/images/products/2022/10/20/small/12.JPG,https://monatabluelight.com/images/products/2022/11/09/small/DSCF8677.JPG,https://monatabluelight.com/images/products/2022/11/09/small/DSCF8661.png,https://monatabluelight.com/images/products/2022/11/12/small/DSCF8673.JPG,	https://monatabluelight.com/images/products/2022/10/20/large/hug-kem_1666260274.jpg,https://monatabluelight.com/images/products/2022/10/20/large/hug-kem-sau_1666260274.jpg	https://monatabluelight.com//upload_images/images/hoodie_600x600.jpg
MBL180	Hoodie Da Nang- Nhà Thờ Con Gà            	[30% off]	C04	OUTLET SALE	455,000đ	650,000đ	M, L	 'Hoodie Da Nang (Nhà thờ Con Gà) | Fall/Winter 2022'; 'Hoodie\xa0Nhà thờ Con Gà nằm trong Danang Series, mô tả những địa danh tượng trưng của Đà Nẵng được thể hiện qua góc nhìn trong tờ báo xưa.'; ''	https://monatabluelight.com/images/products/2022/10/20/original/dn-kem_1666260505.jpg,https://monatabluelight.com/images/products/2022/10/20/large/dn-kem_1666260505.jpg,https://monatabluelight.com/images/products/2022/10/20/small/dn-kem_1666260505.jpg,https://monatabluelight.com/images/products/2022/10/20/small/dn kem_1666260581_1.jpg,https://monatabluelight.com/images/products/2022/10/20/small/dn kem sau_1666260581_1.jpg,https://monatabluelight.com/images/products/2022/10/20/small/8.JPG,https://monatabluelight.com/images/products/2022/10/20/small/10.JPG,https://monatabluelight.com/images/products/2022/11/12/small/34.JPG,https://monatabluelight.com/images/products/2022/11/09/small/DSCF8636.png,https://monatabluelight.com/images/products/2022/11/09/small/DSCF8642.png,https://monatabluelight.com/images/products/2022/10/20/small/9.JPG,	https://monatabluelight.com/images/products/2022/10/20/large/dn-kem_1666260505.jpg,https://monatabluelight.com/images/products/2022/10/20/large/dn-kem-sau_1666260506.jpg	https://monatabluelight.com//upload_images/images/hoodie_600x600.jpg
MBL083	Original Blazer		C06	Available	750,000đ	N/A	M, L	 'Blazer Original\xa0/\xa0Fall-Winter 2022'; 'Với mẫu áo này, Monata hướng đến một sự mới lạ hơn trong chính phong cách mà mình duy trình suốt 2 năm qua kể từ khi thành lập, nay thấy chín chắn hơn, trưởng thành hơn, chúng mình quyết định thử sức với điều mới nhưng không quên đi ADN của mình là sự phá cách, đề cao tính cá nhân\xa0trong đó.Về chất liệu: sử dụng loại vải kaki mềm co dãn, nhẹ (có thể nói là rất nhẹ) , và đêm một lớp lót ở bên trong , thiết kế với dáng vừa, cầu vai được nâng cao tạo sự khỏe khoắn và chắc chắn là sẽ phù hợp với những môi trường yêu cầu tính lịch sự cao hơn so với đường phố.'	https://monatabluelight.com/images/products/2022/10/21/original/1_1666337025.jpg,https://monatabluelight.com/images/products/2022/10/21/large/1_1666337025.jpg,https://monatabluelight.com/images/products/2022/10/21/small/1_1666337025.jpg,https://monatabluelight.com/images/products/2022/10/21/small/1.jpg,https://monatabluelight.com/images/products/2022/10/21/small/3.JPG,https://monatabluelight.com/images/products/2022/10/21/small/4.JPG,https://monatabluelight.com/images/products/2022/10/14/small/DSCF4692.jpg,https://monatabluelight.com/images/products/2022/11/08/small/0.jpg,https://monatabluelight.com/images/products/2022/11/12/small/DSCF8687.png,https://monatabluelight.com/images/products/2022/11/12/small/DSCF8714.png,https://monatabluelight.com/images/products/2022/11/12/small/DSCF8701.png,https://monatabluelight.com/images/products/2022/11/12/small/DSCF8696.png,	https://monatabluelight.com/images/products/2022/10/21/large/1_1666337025.jpg,https://monatabluelight.com/images/products/2022/10/14/large/dscf4679_1665721841.jpg	https://monatabluelight.com//upload_images/images/blazer.jpg
MBL182	Hoodie Zip            	[50% off]	C06	OUTLET SALE	250,000đ	500,000đ	M, L	N/A	https://monatabluelight.com/images/products/2022/10/31/original/3_1667194064.jpg,https://monatabluelight.com/images/products/2022/10/31/large/3_1667194064.jpg,https://monatabluelight.com/images/products/2022/10/31/small/3_1667194064.jpg,https://monatabluelight.com/images/products/2022/10/31/small/3_1667194122_1.jpg,https://monatabluelight.com/images/products/2022/10/31/small/2_1667194122_1.JPG,https://monatabluelight.com/images/products/2022/10/31/small/DSCF6589_1667194123_1.png,https://monatabluelight.com/images/products/2022/10/31/small/29_1667194122_1.JPG,https://monatabluelight.com/images/products/2022/10/31/small/DSCF6679 (1)_1667194123_1.png,https://monatabluelight.com/images/products/2022/11/12/small/0.JPG,https://monatabluelight.com/images/products/2022/11/12/small/DSCF8775.png,	https://monatabluelight.com/images/products/2022/10/31/large/3_1667194064.jpg,https://monatabluelight.com/images/products/2022/10/31/large/2jpg_1667194065.jpg	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL170	Zip Coat FW22            	[50% off]	C06	OUTLET SALE	275,000đ	550,000đ	M, L	 'Áo khoác nỉ dây kéo Monata Bluelight, thiết kế gồm 1 lớp với\xa0chất liệu nỉ chân cua.'; 'Size: M/L (40-70kg)'; 'Form: regular fit'; 'Áo unisex phù hợp cho cả nam và nữ'; ''	https://monatabluelight.com/images/products/2023/02/23/original/trctr_1677145787.jpg,https://monatabluelight.com/images/products/2023/02/23/large/trctr_1677145787.jpg,https://monatabluelight.com/images/products/2023/02/23/small/trctr_1677145787.jpg,https://monatabluelight.com/images/products/2023/02/23/small/trctr.jpg,https://monatabluelight.com/images/products/2023/02/23/small/sautro.jpg,https://monatabluelight.com/images/products/2022/10/15/small/tr3.JPG,https://monatabluelight.com/images/products/2022/10/15/small/tr2.JPG,https://monatabluelight.com/images/products/2023/02/23/small/1.jpg,https://monatabluelight.com/images/products/2023/02/23/small/2.JPG,	https://monatabluelight.com/images/products/2023/02/23/large/trctr_1677145787.jpg,https://monatabluelight.com/images/products/2023/02/23/large/sautro_1677145788.jpg	https://monatabluelight.com//upload_images/images/2022/10/15/zip%20coat.jpg
MBL161	Velvet Shirt - Sơmi tăm nhung            	[75% off]	C01	OUTLET SALE	99,000đ	390,000đ	S, M, L	 'Sơ mi tăm nhung - được sử dụng với một chất liệu mới so với các thiết kế trước đây.'; 'Chiếc sơ mi\xa0này\xa0có thể dùng để\xa0phối theo nhiều cách khác nhau, một chiếc áo chính mặc cùng quần kaki, hoặc một chiếc áo khoác bên ngoài một chiếc áo thun mỏng.'; 'Sản phẩm unisex, phù hợp cho cả nam và nữ.'	https://monatabluelight.com/images/products/2022/08/20/original/3_1660983150.jpg,https://monatabluelight.com/images/products/2022/08/20/large/3_1660983150.jpg,https://monatabluelight.com/images/products/2022/08/20/small/3_1660983150.jpg,https://monatabluelight.com/images/products/2022/08/20/small/3_1660982413_1.jpg,https://monatabluelight.com/images/products/2022/08/20/small/4_1660982413_1.jpg,https://monatabluelight.com/images/products/2022/08/20/small/1_1660982414_1.jpg,https://monatabluelight.com/images/products/2022/08/20/small/2_1660982416_1.JPG,https://monatabluelight.com/images/products/2022/08/20/small/4.JPG,https://monatabluelight.com/images/products/2022/08/20/small/9.jpg,https://monatabluelight.com/images/products/2022/08/20/small/10_1660995296_1.jpg,https://monatabluelight.com/images/products/2022/08/20/small/12.JPG,https://monatabluelight.com/images/products/2022/08/20/small/11.JPG,https://monatabluelight.com/images/products/2022/08/20/small/6_1660982416_1.JPG,https://monatabluelight.com/images/products/2022/08/20/small/7_1660982415_1.JPG,https://monatabluelight.com/images/products/2022/08/20/small/8_1660982415_1.jpg,https://monatabluelight.com/images/products/2022/08/20/small/9_1660982414_1.JPG,https://monatabluelight.com/images/products/2022/08/20/small/10_1660982414_1.jpg,https://monatabluelight.com/images/products/2022/08/20/small/15.jpg,https://monatabluelight.com/images/products/2022/08/20/small/13.JPG,https://monatabluelight.com/images/products/2022/08/20/small/14.JPG,	https://monatabluelight.com/images/products/2022/08/20/large/3_1660983150.jpg,https://monatabluelight.com/images/products/2022/08/20/large/6jpg_1660983150.jpg	https://monatabluelight.com//upload_images/images/2022/08/20/2.jpg
MBL159	Backpack Monata (Pink)            	[50% off]	C08	OUTLET SALE	225,000đ	450,000đ	Freesize	 'BACKPACK MONATA 02\xa0- Mẫu Ba-lô đầu tiên của nhà Monata với thiết kế tối giản'; 'Phù hợp để sử dụng mang đi học, đi làm với thiết kế đơn giản và gọn nhẹ.'; 'Chất liệu: vải dù chống thấm nước'; 'Số ngăn:'; 'Kích thước:'	https://monatabluelight.com/images/products/2023/03/20/original/16jpg_1679325639.jpg,https://monatabluelight.com/images/products/2023/03/20/large/16jpg_1679325639.jpg,https://monatabluelight.com/images/products/2023/03/20/small/16jpg_1679325639.jpg,https://monatabluelight.com/images/products/2022/08/20/small/16.JPG,https://monatabluelight.com/images/products/2022/08/20/small/17.JPG,https://monatabluelight.com/images/products/2022/08/20/small/5.jpg,https://monatabluelight.com/images/products/2022/08/20/small/6.jpg,	https://monatabluelight.com/images/products/2023/03/20/large/16jpg_1679325639.jpg,https://monatabluelight.com/images/products/2023/03/20/large/17jpg_1679325640.jpg	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL176	Tee Long Sleeves Basic            	[50% off]	C05	Available	180,000đ	360,000đ	S, M, L	 'Áo thun tay dài Basic (Fall/Winter 2022)'; 'Chất liệu : 100% Cotton'; '250gsm'	https://monatabluelight.com/images/products/2022/10/16/original/tee-monata_1665854150.png,https://monatabluelight.com/images/products/2022/10/16/large/tee-monata_1665854150.png,https://monatabluelight.com/images/products/2022/10/16/small/tee-monata_1665854150.png,https://monatabluelight.com/images/products/2022/10/16/small/tee monata_1665854323_1.png,https://monatabluelight.com/images/products/2024/01/06/small/1.jpg,https://monatabluelight.com/images/products/2022/10/16/small/11.JPG,https://monatabluelight.com/images/products/2022/10/16/small/DEN_1665854320_1.PNG,https://monatabluelight.com/images/products/2022/10/16/small/16.jpg,https://monatabluelight.com/images/products/2022/10/16/small/17.JPG,https://monatabluelight.com/images/products/2022/10/16/small/XANH_1665854322_1.png,https://monatabluelight.com/images/products/2022/10/16/small/13.JPG,	https://monatabluelight.com/images/products/2022/10/16/large/tee-monata_1665854150.png,https://monatabluelight.com/images/products/2022/10/16/large/12jpg_1665854417.jpg	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL124	Tee Our Youth (Blue White)            	[26% off]	C05	Available	259,000đ	350,000đ	S, M, L	 'TEE OUR YOUTH'; 'Là sản phẩm đầu tiên trong BST OUR YOUTH (Thanh Xuân) của Monata Bluelight.'; 'Sản phẩm với phối màu trắng-xanh kết hợp sẽ mang đến sự nhẹ nhàng, ngây thơ, và một chút "throw back" về những kỉ niệm đã qua.'	https://monatabluelight.com/images/products/2022/03/26/original/xanh2_1648277904.png,https://monatabluelight.com/images/products/2022/03/26/large/xanh2_1648277904.png,https://monatabluelight.com/images/products/2022/03/26/small/xanh2_1648277904.png,https://monatabluelight.com/images/products/2023/08/14/small/ouryouth.jpg,https://monatabluelight.com/images/products/2022/03/28/small/xanh2.png,https://monatabluelight.com/images/products/2022/03/26/small/1.png,https://monatabluelight.com/images/products/2022/03/26/small/3.png,https://monatabluelight.com/images/products/2022/03/26/small/5.png,https://monatabluelight.com/images/products/2022/11/23/small/5.jpg,https://monatabluelight.com/images/products/2022/11/23/small/11.JPG,https://monatabluelight.com/images/products/2022/11/23/small/trang2.png,https://monatabluelight.com/images/products/2022/11/23/small/9.jpg,https://monatabluelight.com/images/products/2022/11/23/small/1.jpg,https://monatabluelight.com/images/products/2022/11/23/small/3.jpg,https://monatabluelight.com/images/products/2022/11/23/small/4.JPG,	https://monatabluelight.com/images/products/2022/03/26/large/xanh2_1648277904.png,https://monatabluelight.com/images/products/2022/11/23/large/5_1669203406.jpg	https://monatabluelight.com//upload_images/images/tee_600x600.jpg
